isbn,author
9780743252218,Evan Thomas
9780679406839,Anne Morrow Lindbergh
9781840462685,Carl Plasa
9780878510375,Good Housekeeping
9780192840318,Frances Burney
9781553100669,Frances Oliver
9780813025933,Suzanne Farrell
9780689863127,Cynthia Rylant
9780380813865,Katherine Hall Page
9780674006720,David E. Kaiser
9780684182605,Ernest Hemingway
9780689818363,Jack London
9780689856747,Jack London
9781587887734,Jack London
9780451527035,Jack London
9788497930055,Ray Bradbury
9780060556501,Hiawyn Oram
9780060765484,C.S. Lewis
9780060845247,C.S. Lewis
9780425216026,Rebecca York
9780805377958,Rebecca J. Donatelle
9780822008255,Brian Johnston
9781551112237,Lewis Carroll
9780517037058,L.M. Montgomery
9780517229279,Charles Dickens
9780395657836,Raymond T. McNally
9780060882600,E.B. White
9780330398046,Judy Blume
9780743437578,Judy Blume
9780689849732,Judy Blume
9780425193822,Judy Blume
9780425193792,Judy Blume
9780330397803,Judy Blume
9780425206546,Judy Blume
9781416531043,Jennifer O'Connell
9780385734073,Judy Blume
9780939666508,Margaret Sanborn
9780385086165,Chinua Achebe
9781400076581,Chinua Achebe
9780385014809,Chinua Achebe
9780385733205,Daria Snadowsky
9781583224717,Kate Braverman
9781853993237,Johann Wolfgang von Goethe
9780486406541,Homer
9780976072614,Gaius Julius Caesar
9780760768952,Gaius Julius Caesar
9781565849426,Michael Parenti
9780060518653,Mark Twain
9780517053577,Mark Twain
9781590526859,John Piper
9780060977498,Arundhati Roy
9783492238694,Dai Sijie
9780060925772,James C. Humes
9780670030798,John Keegan
9780689118449,Robin Lane  Fox
9780060987466,Marilyn Manson
9780859653725,Gavin Baddeley
9780312181338,Kurt Reighley
9781597818704,Richard D. Nelson
9780521317504,Charles Taylor
9780674824263,Charles Taylor
9780674268630,Charles Taylor
9780691037790,Charles Taylor
9780521805223,Ruth  Abbey
9780439517379,George Sullivan
9781591840565,Guy Kawasaki
9781560107668,Walter Foster Creative Team
9780451401960,Peter Elkind
9780553561524,George R.R. Martin
9780449239698,Georgina Grey
9780736850919,Cheryl Carlson
9780590442091,Gordon Korman
9780439023313,Gordon Korman
9780752857930,Ed McBain
9780743463089,Ed McBain
9780156032780,Ed McBain
9780671025700,Ed McBain
9781931047173,Anonymous
9780471705222,Efraim Turban
9780310272663,Brian D. McLaren
9780393321630,Jill Nelson
9781590526866,Jill Elizabeth Nelson
9780767905107,Quincy Jones
9780712645621,Fred Goodman
9780471758181,Howard E. Covington Jr.
9780679730613,Fredric Dannen
9780060519131,Mary Kay Andrews
9781568363561,Ryōtarō Shiba
9780340766163,James Clavell
9780870679940,Donald Goines
9780870678813,Donald Goines
9780060916510,Zora Neale Hurston
9780060921712,Zora Neale Hurston
9780252008078,Robert E. Hemenway
9781567430288,Henry Louis Gates Jr.
9781595325556,Sang-Sun Park
9780822331131,Christopher Pinney
9781861891846,Christopher Pinney
9780226675763,Richard A. Posner
9781400034628,Gerald Posner
9780674802803,Richard A. Posner
9780674514713,Richard A. Posner
9780571172955,Sally Potter
9780140443103,Ludovico Ariosto
9780192836779,Ludovico Ariosto
9780140243642,Orlando Figes
9780060741877,Pat Frank
9781579546465,Arthur Agatston
9781842322765,Nevil Shute
9780292707184,T.H. White
9781573221115,Dalai Lama XIV
9780340831205,Dalai Lama XIV
9780943015538,Chris Prentiss
9781590301876,Sharon Salzberg
9780781731836,Benjamin James Sadock
9780060937652,Ben R. Kaplan
9780756615697,Kate Hemphill
9780312360863,Let's Go Inc.
9780792238935,Roff Smith
9781853260735,Daniel Defoe
9780375760105,Daniel Defoe
9780940450219,James Fenimore Cooper
9780553213294,James Fenimore Cooper
9780226500607,Norman Maclean
9780006380832,Richard Seymour Hall
9780394707761,Stewart Brand
9780385191661,Stewart Brand
9780812975215,Nassim Nicholas Taleb
9781560976936,Charles Burns
9781560978008,Charles Burns
9780375423802,Charles Burns
9782840555520,Charles Burns
9782840558873,Charles Burns
9781583224892,Noam Chomsky
9781878825049,Noam Chomsky
9783110172799,Noam Chomsky
9781583225479,Noam Chomsky
9781878825087,Noam Chomsky
9780151003075,Edward Gorey
9784835214108,Yuki Shimizu
9781932234411,Kōji Suzuki
9781593072674,Kōji Suzuki
9780387988924,Michio Kaku
9780387985893,Michio Kaku
9780896083219,Michio Kaku
9781400079377,Max Barry
9780385493628,Simon Singh
9781841882543,Peter Tallack
9781417699674,Raina Telgemeier
9780205359219,Robert Benedetti
9780205479801,Robert Benedetti
9780747250371,Lilian Jackson Braun
9780385334563,James Baldwin
9780679744733,James Baldwin
9780375701894,James Baldwin
9780307275936,James Baldwin
9780060916497,Zora Neale Hurston
9780743253291,Valerie Boyd
9780679761792,James Baldwin
9780375701887,James Baldwin
9780679761785,James Baldwin
9780060934545,Zora Neale Hurston
9780061131271,Charles Bukowski
9780061177590,Charles Bukowski
9780061177583,Charles Bukowski
9780872861558,Charles Bukowski
9780876856833,Charles Bukowski
9788408041252,John Grisham
9780553292787,Francine Pascal
9780553298550,Francine Pascal
9780553280876,Francine Pascal
9780553258868,Francine Pascal
9780553297942,Francine Pascal
9780312349295,Sherrilyn Kenyon
9780375721151,Arthur Plotnik
9780060580810,Amy Krouse Rosenthal
9780060774127,Lynsay Sands
9780553492361,Francine Pascal
9780553493979,Francine Pascal
9780553275605,Francine Pascal
9780553275674,Francine Pascal
9780553570687,Francine Pascal
9780553275216,Francine Pascal
9780553493849,Francine Pascal
9781570915925,Alexandra Siy
9780505525536,Lynsay Sands
9780786868698,Nigella Lawson
9781405823517,John Tosh
9781600430015,L.A. Banks
9780060774073,Lynsay Sands
9780425209424,Mari Mancusi
9780060773755,Lynsay Sands
9781845760656,Howard Chaykin
9781565124950,Nancy Verde Barr
9781550225402,Nikki Stafford
9780307337931,Govind Armstrong
635517047547,Richard Platt
9780553507355,Francine Pascal
9780553274912,Francine Pascal
9780553276725,Francine Pascal
9781562920586,John Mason
9780441014897,Ilona Andrews
9780590240772,Frances Hodgson Burnett
9781402714597,Frances Hodgson Burnett
9780486276809,Brian Doherty
9781402714542,Frances Hodgson Burnett
9781402712753,Tania Zamorsky
9780312312152,Marion Crawford
9780060973469,William   Anderson
9780884861515,C.S. Lewis
9788433920706,Juan Rulfo
9788408066439,Juan Rulfo
9789685208550,Juan Rulfo
9788408045755,Juan Rulfo
9783518014349,Juan Rulfo
9780192839299,J.M. Barrie
9780736402385,Walt Disney Company
9780439672573,J.M. Barrie
9780743564526,J.M. Barrie
9780440300281,Mark Twain
9780393958041,Lewis Carroll
9780440419464,Louis Sachar
9781559362900,David Lindsay-Abaire
9780747562832,Louis Sachar
9780439244190,Louis Sachar
9780747566823,Louis Sachar
9781932100563,Glenn Yeffeth
9780393322576,Betty Friedan
9781558492769,Daniel Horowitz
9780312085124,James Herriot
9780312364526,James Herriot
9780345434906,Jim Wight
9780312966201,James Herriot
9780448433196,April Jones Prince
9780743436502,Mark Twain
9780306809576,Mark Twain
9780670261550,Arthur  Miller
9780142437551,Arthur  Miller
9781931082914,Arthur  Miller
9780140481938,Arthur  Miller
9780935607093,MaryAnn F. Kohl
9780140150803,Thomas Jefferson
9780486442891,Thomas Jefferson
9781588340979,Juan Rulfo
9780802133908,Juan Rulfo
9780292701328,Juan Rulfo
9781843103318,Ann Hewetson
9781930901353,Keith Donohue
9780826323576,Kris Lane
9780571214808,James Shapiro
9780373115990,Penny Jordan
9780142001301,Carol Drinkwater
9780679758334,Tony Horwitz
9780814742815,Henry Jenkins
9780760324073,Thomas X. Hammes
9780439863681,Hailey Abbott
9780517550366,Charles Lockwood
9780880071314,Janice Cook Migliaccio
9780439791403,J.E. Bright
9780385316576,Susanna Tamaro
9781599982939,Shayla Black
9780439829137,Emily Blake
9781416501626,Julie Leto
9780312354077,Joy King
9780743496124,Liz Carlyle
9780373246830,Christine Rimmer
9780439424691,Andy Griffiths
9780330363686,Andy Griffiths
9780439798730,Jane B. Mason
9780006906018,Elinor M. Brent-Dyer
9780613371650,Meg Cabot
9780439629393,Jane B. Mason
9780439933384,Robin Wasserman
9780439933414,Robin Wasserman
9780618477944,Alison Bechdel
9780696211522,Denny Caringer
9780393058475,Ian W. Toll
9780199205646,Nick Lane
9783442545537,Emma McLaughlin
9781400032051,Charles C. Mann
9780898706833,James Brodrick
9780385515504,Lincoln Child
9780307275561,Lincoln Child
9780446580281,Douglas Preston
9780765354952,Douglas Preston
9780446611237,Douglas Preston
9780446612760,Douglas Preston
9780515094657,Gelsey Kirkland
9781412086530,Barbara Richard
9780375713750,Allison Pearson
9780099428381,Allison Pearson
9780743287968,Courtney E. Martin
9781583762059,Brian Tracy
9780471469339,Tish Boyle
9780471292517,Tish Boyle
9780393061635,Sean B. Carroll
9780449003886,Susan Carroll
9780345437976,Susan Carroll
9780520244955,Gene A. Brucker
9780060724290,Nikki Giovanni
9780486249445,Wolfgang Amadeus Mozart
9780688149895,Nikki Giovanni
9780805071061,Nikki Giovanni
9780922915613,Alex Constantine
9781400047338,Gale Gand
9780451219718,C.S. Harris
9780452270848,Geneen Roth
9780452268180,Geneen Roth
9780884193555,John Mason
9781881244066,John    Mason
9781587610912,L. John Mason
9788433920447,Charles Bukowski
9781577948261,Beth A. Jones
9780792241737,Ann Bausum
9780805063745,John     Nichols
9780805063394,John     Nichols
9780763616250,Mervyn Peake
9780099453239,Lisa Chaney
9780312937720,L.A. Banks
9780312324087,L.A. Banks
9780312352356,L.A. Banks
9780312987015,L.A. Banks
9780312987022,L.A. Banks
9780312940027,L.A. Banks
9780312336240,L.A. Banks
9780312934439,L.A. Banks
9780750666008,Simon Anholt
9780590859981,Teddy Slater
9780590959889,Teddy Slater
9780395971789,Ann Hodgman
9780425212103,Mari Mancusi
9780843956047,Mari Mancusi
9780425200742,Susan Conant
9780425201596,Susan Conant
9780425194591,Susan Conant
9780425210383,Jessica Conant-Park
9780425144305,Susan Conant
9780425146224,Susan Conant
9780425206119,Susan Conant
9780883631218,Jerry Burton
9780385338059,David Hewson
9780843944822,Lynsay Sands
9780843948103,Lynsay Sands
9780843953244,Lynsay Sands
9780843949094,Lynsay Sands
9780843954999,Lynsay Sands
9780843946802,Lynsay Sands
9780843949742,Lynsay Sands
9780843955002,Lynsay Sands
9780896892934,Jim Supica
9780393327021,Bruce Cumings
9781563899317,Howard Chaykin
9781401209414,Howard Chaykin
9781560973805,Howard Chaykin
9781563895951,Howard Chaykin
9780763621643,Richard Platt
9780789420343,Richard Bonson
9780789410245,Stephen Biesty
9780060872793,Lawrence Block
9780060840884,Lawrence Block
9780843955859,Lawrence Block
9780060731434,Lawrence Block
9780060731250,Lawrence Block
9780752837499,Lawrence Block
9780898792089,Lawrence Block
9780060731441,Lawrence Block
9780142406984,Jennifer Allison
9781400043361,John Newhouse
9780618446582,Joseph Epstein
9781401301361,Nigella Lawson
9780786867974,Nigella Lawson
9780786886814,Nigella Lawson
9780701176150,Nigella Lawson
9780534371098,Rick Decker
9780890969403,James E. Campbell
9780140143959,James Campbell
9780743453141,James   Campbell
9780312935740,Ronda Thompson
9780312935757,Ronda Thompson
9780312935733,Ronda Thompson
9780505525154,Ronda Thompson
9780743415354,Francine Pascal
9780743449328,Francine Pascal
9780671773458,Francine Pascal
9780671037482,Francine Pascal
9780743408660,Francine Pascal
9780743449311,Francine Pascal
9780743412490,Francine Pascal
9780851709680,Mark Kermode
9781557042460,Frank Darabont
9780751514629,Stephen King
9780330316255,Frank Zappa
9780143037682,Garrison Keillor
9780143037675,Garrison Keillor
9780142003442,Garrison Keillor
9781576753514,Henry Mintzberg
9780670839353,Sherry Gershon Gottlieb
9780307263308,Barbara Bottner
9781879965034,Cynthia Chin-Lee
9781930846395,Jeffrey Ford
9781930846104,Jeffrey Ford
9782290319703,Jeffrey Ford
9780226731513,Rumi
9780810958623,Matt Riser
9780060577049,Charles Bukowski
9780876851388,Charles Bukowski
9780140364750,Barthe DeClements
9780140363333,Barthe DeClements
9781565849938,Henning Mankell
9781400095810,Henning Mankell
9781400031528,Henning Mankell
9781400031566,Henning Mankell
9781400076956,Henning Mankell
9780099448877,Henning Mankell
9780099464693,Henning Mankell
9781573441087,Devon W. Carbado
9780060732295,Lee Charles Kelley
9780060524951,Lee Charles Kelley
9780060524937,Lee Charles Kelley
9780060524944,Lee Charles Kelley
9781590529621,Sheri Rose Shepherd
9781565892156,Paramahansa Yogananda
9781573225205,Marianne Williamson
9780590422444,Ann M. Martin
9781400080465,Amy Krouse Rosenthal
9780061152559,Amy Krouse Rosenthal
9780099477822,Aldous Huxley
9780486285610,Carol Belanger Grafton
9781579651602,Alice Medrich
9780446516662,Alice Medrich
9780446526647,Alice Medrich
9780446514194,Alice Medrich
9781580082686,Peter Reinhart
9780758210944,Linda Lael Miller
9780375714689,David B.
9780060512187,Naomi Wolf
9780060009427,Thomas C. Foster
9780060777050,Francine Prose
9780060080839,Francine Prose
9780060882037,Francine Prose
9780060507275,Francine Prose
9780739340820,Carl Hiaasen
9780883683231,Rebecca  Brown
9780142401101,Richard Peck
9781599051123,Lisa S.  French
9780141310947,Richard Peck
9780142300701,Richard Peck
9780141301068,Roald Dahl
9780440418221,Karen Cushman
9780767915694,David Haynes
9780865652422,Michele K. Spike
9780140441451,Livy
9780760768969,Theodore Ayrault Dodge
9780441010387,John Maddox Roberts
9780306810701,John Prevas
9780306804984,Leonard Cottrell
9780071422802,Laurence L. Brunton
9780486270609,Nathaniel Hawthorne
9780804119184,Anne Tyler
9780345478955,Anne Tyler
9781551117225,Arthur Conan Doyle
9780194230353,Patrick Nobes
9780812976144,Caleb Carr
9780552998680,John Irving
9780747518457,Irving John
9780140057058,John   Hammond
9780689869204,Marisabina Russo
9782264034892,Richard Russo
9780375708367,Susan Minot
9780375700262,Susan Minot
9780132197380,Stephen Minot
9780375706332,Eliza Minot
9781400080663,Erik Larson
9780140233032,Erik  Larson
9781579907150,Terry  Taylor
9780786852970,Ann M. Martin
9780061130359,Vikram Chandra
9780452284555,Rachel Simon
9780316010665,Malcolm Gladwell
9780689869907,Page McBrier
9780767923064,Karen Essex
9780192838971,Leonardo da Vinci
9783822817346,Frank Zöllner
9780300090956,Leonardo da Vinci
9781841952871,Anthony Bourdain
9781841953670,Anthony Bourdain
9780812972528,D.T. Max
9780064462358,Ursula Nordstrom
9780070183179,Jack Dunphy
9780375421761,Mark Z. Danielewski
9780375714412,Mark Z. Danielewski
9782207252000,Mark Z. Danielewski
9780613060325,Megan Whalen Turner
9780060842314,Megan Whalen Turner
9780060841829,Megan Whalen Turner
9780060835774,Megan Whalen Turner
9780142403204,Sharyn November
9780571207084,Paul Cronin
9780595272099,Arthur Herzog III
9780679762690,Peter Mayle
9781400044740,Peter Mayle
9780679731146,Peter Mayle
9780141015088,Julie Orringer
9781841954318,Michel Faber
9780553213553,Stephen Crane
9780140437973,Stephen Crane
9780446500029,Jacqueline Carey
9780307263711,Peter Carey
9780446500036,Jacqueline Carey
9780786885596,Drew Carey
9780765350985,Jacqueline Carey
9781405034142,Jacqueline Carey
9781567996036,Jacqueline Carey
9780520246331,Julian Caldecott
9780312118181,Paola Cavalieri
9780395515976,Sy Montgomery
9781593851170,Anthony D. Pellegrini
9780312850531,Orson Scott Card
9780743417518,Paul Ruditis
9781563924699,L. Alan LeDoux
9781416507819,Heather Jarman
9780441011339,Orson Scott Card
9780312930400,Orson Scott Card
9781841493114,Orson Scott Card
9780765305602,Orson Scott Card
9780099690603,Orson Scott Card
9780641573040,Orson Scott Card
9780812508642,Orson Scott Card
9780156002080,James K. Morrow
9780486256429,William Beebe
9781587150883,William Morris
9781587150890,William Morris
9780517125779,Orson Scott Card
9780812533316,Orson Scott Card
9780060598891,Janet Evanovich
9780060598846,Janet Evanovich
9780060598853,Janet Evanovich
9780312362966,Janet Evanovich
9780312983307,Janet Evanovich
9780060584023,Janet Evanovich
9780747267638,Janet Evanovich
9780755301973,Janet Evanovich
9780060736958,Janet Evanovich
9780060738259,Janet Evanovich
9780312948962,Janet Evanovich
9781593979263,Janet Evanovich
9780747267621,Janet Evanovich
9780330371247,Janet Evanovich
9780061126529,Janet Evanovich
9781857988376,Philip K. Dick
9780553574012,Kim Stanley Robinson
9780803261839,Edgar Rice Burroughs
9780345329561,Edgar Rice Burroughs
9781400130214,Edgar Rice Burroughs
9781400130221,Edgar Rice Burroughs
9780345339300,Edgar Rice Burroughs
9780345334244,Edgar Rice Burroughs
9780345345110,Edgar Rice Burroughs
9780345339935,Edgar Rice Burroughs
9780345329554,Edgar Rice Burroughs
9780143104889,Edgar Rice Burroughs
9780345370112,Edgar Rice Burroughs
9780517659571,Edgar Rice Burroughs
9780809599813,Edgar Rice Burroughs
9780751536829,Mitch Albom
9781569473641,Cara Black
9780743298025,Diane Setterfield
9780345457745,Richard K. Morgan
9780785117681,Richard K. Morgan
9780785114932,Richard K. Morgan
9780553135428,E.L. Doctorow
9780385339728,Barbara Cleverly
9780812976526,Christopher Buckley
9780517168950,Cormac McCarthy
9780679747192,Cormac McCarthy
9780451213235,Irving Stone
9780099416272,Irving Stone
9780671553029,Tess Gerritsen
9780345301116,Pauline Réage
9781562010355,Pauline Réage
9781400031313,Laura Furman
9780312266059,Doris Kloster
9780851512280,Arthur Bennett
9780515141672,Nora Roberts
9780596007195,Andy Hertzfeld
9780553381665,Jean M. Auel
9780141185859,Richard Llewellyn
9780345479075,David Donovan
9780553574227,Karyn Monk
9780575073609,Jack Finney
9780373285334,Nora Roberts
9780373484416,Nora Roberts
9780060609177,Marcus J. Borg
9780060609191,Marcus J. Borg
9781592574001,Gwen Moran
752063326725,Luke Welling
9781590595527,W. Jason Gilmore
9780470096000,Janet Valade
9780764555893,Janet Valade
9783822847787,Charlotte Fiell
9780700614523,Robert Brent Toplin
9781932420340,Kelly  Carr
9780375761195,Laurence Sterne
9788489367012,Dan Brown
9780143036081,T.R. Reid
9781741045918,Sarah Johnstone
9780520048980,Eric R. Wolf
9780393924954,John M. Merriman
9780882580968,Walter Rodney
9780060974688,Norman Davies
9780140249996,Jim Carroll
9780571148431,Jim Carroll
9780802431486,Ed  Young
9780306808913,Nick Tosches
9780316735643,Nick Tosches
9780791059296,Harold Bloom
9781582343495,Ben Schott
9780316773782,John W. Schott
